DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,OFFERED_CAPACITY_PRICE_[EUR/MW],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,SETTLEMENTCAPACITY_PRICE_[EUR/MW],NOTE,measurement_name,date_valid
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.8,3,3,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.8,3,3,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.8,3,3,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.8,3,3,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,8.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.09,9,9,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.09,9,9,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.09,9,9,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.09,9,9,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.14,1,1,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.14,1,1,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.14,1,1,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.14,1,1,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.2,4,4,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.2,4,4,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.2,4,4,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.2,4,4,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.21,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.21,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.21,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.21,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.33,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.43,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.43,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.43,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.43,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.7,8,8,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.7,8,8,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.7,8,8,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.7,8,8,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.72,7,7,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.72,7,7,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.72,7,7,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.72,7,7,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.99,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.99,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.99,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,9.99,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,3,3,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,3,3,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,3,3,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,3,3,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,1,1,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,1,1,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,1,1,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,1,1,CH,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,18,18,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,18,18,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,18,18,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,18,18,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,6,6,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,6,6,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,6,6,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,6,6,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,2,2,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,2,2,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,2,2,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.0,2,2,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.08,5,5,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.08,5,5,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.08,5,5,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.08,5,5,NL,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.56,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.56,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.56,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.56,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.8,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.8,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.8,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.8,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.98,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.98,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.98,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,10.98,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.13,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.13,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.13,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.13,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.2,2,2,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.2,2,2,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.2,2,2,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.2,2,2,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.69,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.69,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.69,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.69,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,11.86,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.26,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.26,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.26,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.26,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.4,5,5,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.74,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.74,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.74,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.74,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.82,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.82,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.82,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,12.82,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.62,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.62,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.62,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.62,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.96,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.96,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.96,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,13.96,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.51,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.51,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.51,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.51,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.52,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.52,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.52,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,14.52,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,5,5,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.0,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.01,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.01,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.01,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.01,1,1,AT,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.09,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.39,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.65,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.65,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.65,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,15.65,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,5,5,CZ,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,5,5,CZ,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,5,5,CZ,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,5,5,CZ,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,4,4,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,4,4,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,4,4,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.0,4,4,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.22,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.22,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T05:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.22,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T06:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.22,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T07:00:00
2024-02-06,2024-02-06,FCR,NEGPOS_04_08,16.27,1,1,DE,56.4,,capacity_fcr_anonymresults,2024-02-06T04:00:00
